CAS	Name	A	B	C	Tmin	Tmax
108-01-0	2-Dimethylamino ethanol	22.25856049940205	3906.628038571209	-43.287	323.0	408.0
108-03-2	1-Nitropropane	21.35928589133323	3428.5883474147154	-55.701	294.0	404.0
108-05-4	Ethenyl ethanoate	23.228685650782303	4539.785979687433	46.32	375.0	519.0
108-08-7	2,4-Dimethylpentane	20.618314008407744	2748.388592848623	-51.343	262.0	368.0
108-10-1	4-Methyl-2-pentanone	20.31386620741207	2741.6650443770804	-77.7	293.0	416.0
108-11-2	4-Methyl-2-pentanol	22.247116651489872	3607.5982202993514	-68.36	315.0	427.0
108-18-9	Diisopropylamine	20.02788513886221	2389.823134412311	-75.601	300.0	355.0
108-20-3	Diisopropyl ether	20.66959257842872	2631.216945221435	-53.874	283.0	365.0
108-21-4	Isopropyl ethanoate	21.02105916702333	2848.8273546050236	-61.71	294.0	385.0
108-22-5	Isopropenyl acetate	26.30903793648788	8278.709838180606	193.726	405.0	532.0
108-24-7	Ethanoic anhydride	22.36894642876019	4143.960089276292	-29.877	465.0	545.0
108-29-2	5-Methyl tetrahydrofuran-2-one	22.31359228312461	4808.965084813716	-34.694	310.0	480.0
108-30-5	Succinic anhydride	24.32833121364347	6747.014116225316	-7.65	401.0	534.0
108-31-6	Maleic anhydride	26.542911504383284	8264.244998626418	75.485	336.0	475.0
108-32-7	1,2-Propylene carbonate	21.18795053456354	4119.094472857049	-88.715	359.0	515.0
108-36-1	1,3-Dibromobenzene	20.693378282439348	3718.428548580434	-86.299	399.0	500.0
108-37-2	1-Bromo-3-chlorobenzene	21.86546317232611	4401.4213388643275	-43.264	308.0	469.0
108-38-3	1,3-Dimethylbenzene	21.046802068363007	3381.813633835634	-57.03	309.0	440.0
108-39-4	3-Methylphenol	21.21901240746803	3584.7335503259205	-105.55	363.0	503.0
108-40-7	3-Methylbenzenethiol	21.107797547476416	3803.1797980982656	-71.35	353.0	498.0
108-41-8	1-Chloro-3-methylbenzene	20.9488961502089	3488.1631315257505	-65.27	373.0	435.0
108-42-9	3-Chloroaniline	11.887256723538272	394.5410479292508	-288.138	334.0	398.0
108-43-0	3-Chlorophenol	22.267862943177747	4777.012111478238	-42.359	317.0	487.0
108-44-1	m-Toluidine	20.41494969299451	3215.223904942608	-114.829	394.0	477.0
108-45-2	1,3-Phenylene diamine	23.250675338420397	6028.105603660902	-44.548	372.0	558.0
108-46-3	1,3-Benzenediol	25.43092408542367	7253.370998855451	-27.557	411.0	550.0
108-47-4	2,4-Dimethyl-pyridine	21.21495985770436	3558.645261222298	-64.26	347.0	433.0
108-48-5	2,6-Dimethyl-pyridine	21.123432100257848	3374.657199366609	-65.548	352.0	418.0
108-55-4	Glutaric anhydride	24.361235154622356	7024.733509461514	-13.104	374.0	560.0
108-57-6	1,3-Divinylbenzene	21.603498066296176	4839.407562328191	-3.477	385.0	484.0
108-59-8	Dimethyl malonate	25.242388418009316	6440.049589723001	16.788	433.0	620.0
108-60-1	Bis(2-chloroethyl) ether	23.04790969513134	4818.359631993131	-37.307	302.0	455.0
108-64-5	3-Methylbutanoic acid ethyl ester	22.117964653623837	3874.0119207289486	-42.141	267.0	418.0
108-67-8	1,3,5-Trimethylbenzene	21.242291542758203	3641.215962657064	-63.14	330.0	466.0
108-68-9	3,5-Dimethylphenol	21.32721088098782	3788.3741759503137	-108.329	384.0	524.0
108-70-3	1,3,5-Trichlorobenzene	21.80709264021871	4510.7641971753355	-42.85	355.0	513.0
108-75-8	2,4,6-Collidine	20.669684681832443	3253.112942647825	-88.182	297.0	381.0
108-82-7	2,6-Dimethyl-4-heptanol	19.941100706707264	2633.367559698291	-138.236	305.0	458.0
108-83-8	2,6-Dimethyl-4-heptanone	20.873923979581015	3393.163075759002	-78.389	360.0	441.0
108-85-0	Cyclohexyl bromide	22.79328983554806	4204.059862788529	0.0	316.0	373.0
108-86-1	Bromobenzene	20.908048290659185	3454.906895027637	-60.898	329.0	428.0
108-87-2	Methylcyclohexane	20.682556132502278	2972.5682775025234	-49.449	277.0	398.0
108-88-3	Toluene	20.839385203186104	3056.958021160755	-55.525	286.0	410.0
108-89-4	4-Methylpyridine	21.107751495774558	3410.6373940297335	-62.537	348.0	460.0
108-90-7	Chlorobenzene	20.968882588816086	3300.9284246889392	-55.277	335.0	405.0
108-91-8	Cyclohexylamine	21.611879476034673	3673.567283213631	-42.319	304.0	408.0
108-93-0	Cyclohexanol	21.099508241141642	3035.9584451126493	-116.55	318.0	434.0
108-94-1	Cyclohexanone	21.005148304030744	3474.4857760733657	-61.986	298.0	458.0
108-95-2	Phenol	22.3521145317304	3760.2365861139265	-98.55	315.0	351.0
108-98-5	Benzenethiol	20.9882703552991	3521.6887704797437	-70.102	333.0	471.0
108-99-6	3-Methylpyridine	21.126909003748267	3412.831757623357	-61.802	347.0	458.0
109-01-3	12N2 N-Methyl piperazine	21.51305252384337	3473.1733025703593	-61.56	274.0	319.0
109-02-4	N-Methyl-morpholine	20.83263862886363	3078.243117760392	-58.115	276.0	319.0
109-05-7	2-Methylpiperidine	20.578502312149876	2926.1803982190654	-68.161	324.0	431.0
109-06-8	2-Methylpyridine	21.0868670489811	3262.403873498056	-61.291	291.0	442.0
109-08-0	2-Methylpyrazine	22.659302408986736	4618.119924551091	7.515	406.0	528.0
109-09-1	2-Chloropyridine	22.7540998372653	4801.304384209324	-15.95	286.0	444.0
109-29-5	2-Oxacyclo-heptadecanone	25.591828731722092	8507.520021456517	7.464	413.0	463.0
109-43-3	Sebacic acid dibutyl ester	21.456547085661295	4871.151000420206	-143.154	402.0	481.0
109-49-9	5-Hexen-2-one	22.4756251961186	4554.133387401879	21.222	449.0	560.0
109-52-4	Pentanoic acid	22.163302554104888	3811.2020045622567	-101.0	372.0	465.0
109-53-5	Isobutyl vinyl ether	18.10642393046054	1496.7493879989197	-128.975	283.0	356.0
109-55-7	N,N-Dimethyl-1,3-propane diamine	27.389364810418822	7019.333947418443	46.161	284.0	397.0
109-59-1	Ethylene glycol isopropyl ether	22.13159595737436	3751.2910430276447	-60.955	340.0	414.0
109-60-4	Propyl ethanoate	21.05396310800222	2956.7034662117944	-64.36	290.0	399.0
109-63-7	Diethyl ether-boron trifluoride	28.107425971669016	6629.142482729858	0.0	283.0	363.0
109-64-8	1,3-Dibromopropane	21.163796416938034	3644.837929008344	-61.487	347.0	440.0
109-65-9	1-Bromobutane	20.83250047375805	2990.1600276129975	-53.45	279.0	400.0
109-66-0	Pentane	20.672286602987523	2451.88471042378	-41.138	219.0	328.0
109-67-1	1-Pentene	20.65220806097662	2403.9218629367138	-39.7	222.0	318.0
109-69-3	1-Chlorobutane	20.841941072639326	2801.8315928570146	-50.82	262.0	375.0
109-70-6	1-Bromo-3-chloropropane	21.078485639242604	3393.119326642235	-61.284	326.0	488.0
109-73-9	Butyl amine	20.87097667066198	2658.1341649585356	-65.752	297.0	349.0
109-74-0	Butyronitrile	21.291290553537113	3332.1560837201246	-49.515	304.0	401.0
109-75-1	3-Butenenitrile	23.649621231632544	3529.8675527300584	-42.763	254.0	392.0
109-76-2	1,3-Diamino-propane	21.356891202836515	3235.4843511758627	-83.266	353.0	373.0
109-78-4	Ethylene cyanohydrin	26.986343341592075	8414.613015539302	49.87	331.0	494.0
109-79-5	1-Butanethiol	20.84401339922302	2949.6575558272325	-55.05	278.0	396.0
109-80-8	1,3-Propanedithiol	18.138452889104087	1924.5696982772135	-154.988	338.0	446.0
109-83-1	2-(Methylamino) ethanol	26.19538233629769	6320.596080268656	-0.308	350.0	410.0
109-85-3	Ethylamine, N-methoxy-	21.44298485946356	3064.4966847552178	-55.378	270.0	327.0
109-86-4	2-Methoxy ethanol	23.2026894650824	4289.5295188553755	-29.918	329.0	397.0
109-87-5	2-Dimethoxy methane	22.272468113363736	3220.0294000316867	-15.655	273.0	315.0
109-89-7	Diethyl amine	21.837003220576705	3041.6297121966936	-33.176	244.0	302.0
109-92-2	Ethyl vinyl ether	22.467474044889403	3651.6443705432343	27.805	366.0	472.0
109-93-3	Divinyl ether	20.937152966234628	2400.8248859866367	-46.402	253.0	323.0
109-94-4	Ethyl methanoate	20.905147033442013	2535.1461873864446	-57.17	248.0	348.0
109-95-5	Ethyl nitrite	23.34620959392872	3481.4994502666254	4.316	203.0	290.0
109-97-7	Pyrrole	21.713147168424552	3472.2914124797426	-62.045	339.0	439.0
109-99-9	Tetrahydrofuran	21.00284571893775	2770.2631512320663	-46.795	253.0	362.0
110-00-9	Furan	20.94406072151361	2436.602453161578	-45.773	276.0	335.0
110-01-0	Thiacyclopentane	21.000266823633595	3228.086145272073	-53.543	294.0	420.0
110-02-1	Thiophene	20.91705139837279	2869.067077572441	-51.8	267.0	381.0
110-05-4	Di-tert-butyl peroxide	21.224722818498655	3847.838435976885	-0.03	244.0	310.0
110-12-3	5-Methyl-2-hexanone	21.03690095246313	3313.373897116572	-69.63	316.0	445.0
110-13-4	2,5-Hexandione	21.773958440730524	4627.519076900692	-22.244	324.0	480.0
110-15-6	Butanedioic acid	34.15972483690201	5081.397742676399	-284.621	458.0	512.0
110-17-8	Fumaric acid	39.50144594243704	14867.149524221608	0.0	371.0	391.0
110-19-0	2-Methylpropyl ethanoate	21.539762510922102	3367.300439994493	-53.45	295.0	369.0
110-27-0	Tetradecanoic acid isopropyl ether	25.454019013906397	7975.137019520272	-11.834	413.0	465.0
110-33-8	Adipic acid dihexyl ester	27.782761473556857	9670.857390574993	0.0	470.0	595.0
110-38-3	Ethyl decanoate	24.391422045191508	6243.90848374649	-27.899	359.0	447.0
110-40-7	Sebacic acid diethyl ester	24.903493944022454	7281.510891276932	-34.315	398.0	579.0
110-42-9	Methyl caprate	22.521907156487778	4864.945533594587	-61.783	380.0	461.0
110-43-0	2-Heptanone	21.100889792197435	3389.543411992815	-70.17	321.0	451.0
110-45-2	3-Methylbutyl methanoate	21.296149008083333	3314.34098285563	-58.05	300.0	386.0
110-49-6	Acetic acid 2-methoxyethyl ester	21.91160697758971	3718.090068571764	-59.819	343.0	417.0
110-52-1	1,4-Dibromobutane	22.443043617052734	4675.253968463551	-42.238	375.0	470.0
110-53-2	1-Bromopentane	20.90908445395103	3227.3723438932448	-58.77	301.0	430.0
110-54-3	Hexane	20.726466430225674	2696.0393207594034	-48.833	250.0	358.0
110-56-5	1,4-Dichlorobutane	20.99043478528651	3443.9765235911946	-63.15	334.0	473.0
110-57-6	trans-1,4-Dichloro-2-butene	26.302728853333075	6987.001047542622	45.624	333.0	429.0
110-58-7	1-Pentanamine	21.241347482870072	3109.8714265977583	-57.45	285.0	401.0
110-59-8	Valeronitrile	21.83767097025367	3875.9391844517845	-38.355	291.0	439.0
110-61-2	Succinonitrile	29.929323400649626	14459.808405760403	232.923	451.0	521.0
110-62-3	Pentanal	21.055068348846852	3030.2019823801643	-58.15	283.0	400.0
110-63-4	1,4-Butanediol	27.532240215439106	8018.982844861064	-0.15	402.0	523.0
110-65-6	2-Butyne-1,4-diol	23.893027501812945	5391.758582190881	-89.76	362.0	503.0
110-66-7	1-Pentanethiol	20.856838798191	3153.344233153486	-61.836	300.0	426.0
110-67-8	3-Methoxypropio-nitrile	22.27186944123956	4217.702679464519	-45.684	293.0	436.0
110-68-9	13N N-Methyl butyl amine	20.00147448784557	2392.192494473002	-82.64	283.0	313.0
110-69-0	Butyraldehyde, oxime	18.40313504554375	1975.3670280137549	-149.648	313.0	343.0
110-71-4	1,2-Dimethoxy ethane	21.29375431958662	2950.1526116222262	-55.921	359.0	467.0
110-74-7	Propyl methanoate	20.65437249096403	2607.217100797158	-68.35	268.0	377.0
110-80-5	2-Ethoxy ethanol	23.190785100151622	4334.581898784896	-36.338	273.0	407.0
110-81-6	3,4-Dithiahexane	20.953455268693027	3421.5723706363624	-64.192	320.0	455.0
110-82-7	Cyclohexane	20.562130932138686	2723.4285704405675	-52.532	282.0	378.0
110-83-8	Cyclohexene	20.741548362584783	2827.5330476650142	-49.265	316.0	365.0
110-85-0	Piperazine	31.098299800660843	7532.635426689048	-21.804	279.0	321.0
110-86-1	Pyridine	21.17199361986909	3527.0560963315124	-62.616	327.0	429.0
110-87-2	3,4-Dihydro-2H-pyran	22.323562476577273	3870.5994896211314	0.0	273.0	358.0
110-88-3	1,3,5-Trioxane	23.15237798080048	4279.672152072268	-19.036	329.0	387.0
110-89-4	Piperidine	20.686861966626175	2856.8104171224336	-67.499	315.0	417.0
110-91-8	Morpholine	21.389633962858888	3333.3396124579235	-63.463	346.0	402.0
110-93-0	6-Methyl-5-hepten-2-one,(2-2-6)	25.560536600308303	6808.343470177213	42.107	363.0	392.0
110-94-1	Pentanedioic acid	29.395929563857553	9724.399401742383	-31.78	425.0	576.0
110-96-3	Diisobutyl amine	22.334269497259697	4100.632345581423	-32.841	268.0	412.0
110-97-4	Diisopropanolamine	25.238612178456805	6556.058431878228	-42.4	390.0	521.0
111-01-3	2,6,10,15,19,23-Hexamethyltetra-cosane, (Squalane)	23.41593187054458	6843.812490949693	-112.446	363.0	513.0
111-06-8	Butyl palmitate	30.981282426234888	11282.666955670826	0.0	353.0	383.0
111-11-5	Methyl octanoate	21.92993555492994	4153.251020126522	-66.962	373.0	419.0
111-12-6	2-Octynoic acid methyl ester	28.56329176837998	7719.63296726128	0.0	283.0	333.0
111-13-7	2-Octanone	21.622885832779186	3722.1057769739455	-77.05	342.0	472.0
111-14-8	Heptanoic acid	22.110112838456725	4036.201409509263	-114.85	393.0	522.0
111-15-9	2-Ethoxyethyl acetate	21.018664478526617	3327.794987553994	-78.144	310.0	430.0
111-16-0	Heptanedioic acid	27.087288672068933	9289.49633971804	-18.086	436.0	615.0
111-20-6	Decanedioic acid	40.76480530541008	27003.200567057887	297.701	456.0	625.0
111-22-8	Triethylene glycol, dinitrate	31.44730262320595	10702.390183800302	1.148	303.0	348.0
111-24-0	1,5-Dibromopentane	21.869446644536986	4337.397960353628	-76.111	396.0	549.0
111-25-1	1-Bromohexane	21.016154660775257	3461.9827390184078	-63.65	322.0	456.0
111-26-2	1-Hexanamine	21.40483102447265	3383.1882771361516	-61.75	307.0	429.0
111-27-3	1-Hexanol	21.149198027448453	2983.2062206321557	-120.64	340.0	420.0
111-29-5	1,5-Pentanediol	27.892364523983375	8488.249686813251	6.15	412.0	535.0
111-31-9	1-Hexanethiol	20.887992774499203	3347.958725213343	-68.196	320.0	454.0
111-34-2	Butyl vinyl ether	21.246735531987678	3089.8389362887106	-49.263	269.0	367.0
111-36-4	Butyl isocyanate	19.3316524842936	2156.1176552286947	-112.484	344.0	389.0
111-40-0	Diethylene triamine	25.62873917076279	6616.128271784256	0.0	371.0	442.0
111-41-1	N-(2-Aminoethyl)-ethanolamine	26.125360723619742	7549.255485890279	0.0	383.0	517.0
111-42-2	Diethanolamine	23.63304261896299	5360.256915533629	-98.798	467.0	514.0
111-43-3	Dipropyl ether	20.80480037508933	2846.276090321986	-56.458	292.0	389.0
111-44-4	Bis(2-chloroethyl) ether	22.57254100268272	4562.240789514311	-38.521	296.0	452.0
111-46-6	Bis(2-hydroxyethyl) ether	22.491674214216772	4528.10957068086	-105.762	411.0	519.0
111-47-7	4-Thiaheptane	20.862963674538364	3254.5658738415045	-67.42	313.0	411.0
111-48-8	2,2'-Thiobisethanol	15.473878393640446	3375.6127721802013	6.71	368.0	483.0
111-49-9	Hexahydro-1H-azepine	34.09391695494424	25075.418762575948	713.705	489.0	620.0
111-55-7	Ethylene glycol diacetate	23.383580549988014	5025.769589414756	-39.646	311.0	464.0
111-61-5	Ethyl stearate	22.56927133185067	6096.052587170063	-92.866	341.0	468.0
111-64-8	Octanoyl chloride	32.65802489095315	8956.82575323754	0.0	343.0	373.0
111-65-9	Octane	20.84012203041586	3123.134316733404	-63.515	298.0	423.0
111-66-0	1-Octene	20.861075554762106	3121.0619901497093	-60.1	291.0	418.0
111-68-2	1-Heptanamine	21.199900951196177	3517.4289880577044	-66.45	325.0	457.0
111-69-3	Adiponitrile	23.831847815892093	7053.329313731408	-0.215	348.0	440.0
111-70-6	1-Heptanol	20.769110306147923	2935.5427092071795	-132.21	360.0	430.0
111-71-7	Heptanal	21.06059455307004	3373.2871612362774	-72.15	323.0	453.0
111-76-2	2-Butoxyethanol	22.035578158996508	3895.255570796912	-72.931	278.0	443.0
111-77-3	2-(2-Methoxy-ethoxy)-ethanol	20.893242668511235	3321.757609440164	-112.496	355.0	466.0
111-78-4	1,5-Cyclooctadiene	19.37885547869998	2529.852544257651	-104.467	324.0	386.0
111-81-9	10-Undecenoic acid methyl ester	20.669155087261053	3528.09225962336	-135.347	384.0	523.0
111-82-0	Dodecanoic acid methyl ester	21.46969484654229	4392.807368031436	-100.093	336.0	409.0
111-83-1	1-Bromooctane	21.282333497525364	3918.1018200895983	-72.35	359.0	504.0
111-84-2	Nonane	20.89264399638705	3311.186441278228	-70.456	315.0	449.0
111-85-3	1-Chlorooctane	20.922623654297837	3548.467835111264	-78.99	345.0	486.0
111-86-4	Octyl amine	21.724706145591384	3989.9631982568494	-61.303	308.0	452.0
111-87-5	1-Octanol	20.498188144106244	2935.3354765488098	-145.0	369.0	450.0
111-88-6	1-Octanethiol	20.97447787059206	3678.897767703912	-82.819	373.0	472.0
111-90-0	Diethylene glycol monoethyl ether	24.145736215769045	5758.12750150735	-19.203	318.0	475.0
111-91-1	Bis(2-chloroethoxy)-methane	23.617753453945507	5536.416188073139	-29.797	326.0	488.0
111-92-2	Dibutyl amine	21.604810539799182	3709.879050130147	-64.654	286.0	432.0
111-96-6	Diethylene glycol dimethyl ether	22.719791319379688	4418.202579022068	-38.32	386.0	433.0
112-05-0	Nonanoic acid	21.582820852161092	3918.999828275866	-139.05	419.0	557.0
112-06-1	Heptyl ethanoate	21.105610091638074	3623.8199322794944	-87.152	363.0	478.0
112-07-2	Ethylene glycol monobutyl ether acetate	22.753892604606932	4673.356638346924	-48.09	293.0	464.0
112-10-7	Isopropyl sterate	26.21113201833377	9380.169838095053	0.0	454.0	480.0
112-12-9	2-Undecanone	21.216019046847137	4004.655993735245	-93.15	385.0	537.0
112-14-1	Acetic acid octyl ester	24.86280726542925	6252.2093030067335	-10.258	334.0	417.0
112-15-2	Diethylene glycol monomethyl ether acetate	23.765924804679674	5879.160584335488	-9.537	293.0	490.0
112-17-4	Decyl acetate	21.169944319136327	4014.453493305934	-105.389	430.0	529.0
112-18-5	1-Dimethyl-aminododecane	21.80253352173458	4716.845562998303	-86.15	435.0	604.0
112-20-9	Nonyl amine	21.472457948653886	4020.8063255775046	-71.789	324.0	476.0
112-24-3	Triethylene tetramine	22.985003070390743	6400.871104365707	0.0	431.0	493.0
112-25-4	Ethylene glycol monohexyl ether	23.664565008886076	5321.36625331296	-42.153	365.0	481.0
112-26-5	1,2-Bis(2-chloro-ethoxy) ethane	19.19556970529765	2636.2526988198133	-170.226	382.0	506.0
112-27-6	3,6-Dioxaoctane-1,8-diol	24.192133305392872	6471.677898560368	-48.247	457.0	557.0
112-29-8	1-Bromodecane	21.548742592784777	4348.823387585065	-79.85	391.0	545.0
112-30-1	1-Decanol	20.37569061715896	3152.238992308849	-148.07	400.0	480.0
112-31-2	Decanal	23.995032021432582	5634.26454159992	-29.76	324.0	482.0
112-34-5	Diethylene glycol monobutyl ether	19.99691536936144	3101.9896778244397	-138.085	343.0	504.0
112-36-7	Bis(ethoxyethyl) ether	25.566039778680558	6970.410921947599	35.435	330.0	460.0
112-37-8	Undecanoic acid	21.115856595301896	3794.6602332541875	-161.65	442.0	587.0
112-38-9	10-Undecenoic acid	26.483527834834966	7878.875147122562	-21.839	387.0	548.0
112-39-0	Hexadecanoic acid methyl ester	21.762399463563696	4987.383193329452	-114.747	378.0	445.0
112-40-3	Dodecane	21.006138415620732	3774.5586653923497	-91.315	367.0	520.0
112-41-4	1-Dodecene	20.95575785378602	3732.7437201035777	-90.7	365.0	508.0
112-42-5	1-Undecanol	23.2422939286819	4846.964646603397	-97.01	293.0	343.0
112-44-7	Undecanal	26.039543377203856	7021.804621223226	-4.741	288.0	333.0
112-48-1	Ethylene glycol dibutyl ether	19.90442052617587	2963.6411550969856	-123.009	293.0	476.0
112-51-6	6,7-Dithiadodecane	20.914380399664918	4043.3394232975447	-106.35	410.0	571.0
112-52-7	1-Chlorododecane	21.057716321703797	4119.946429341457	-104.09	410.0	569.0
112-53-8	1-Dodecanol	20.156599645560576	3242.0398109356165	-157.15	410.0	560.0
112-54-9	Dodecanol	23.664726189842586	6168.567899503724	-22.184	350.0	530.0
112-55-0	1-Dodecanethiol	21.067041791330425	4185.639182044577	-109.05	420.0	581.0
112-57-2	Tetraethylene pentamine	19.84895125128564	3716.646347718456	-173.233	467.0	558.0
112-58-3	Dihexyl ether	22.94714857146192	5269.811373080824	-38.693	293.0	499.0
112-59-4	Diethylene glycol monohexyl ether	24.718366102545733	6633.365423790409	-28.535	407.0	533.0
112-60-7	Tetraethylene glycol	30.5276271112132	11280.166348259832	12.922	427.0	581.0
112-61-8	Methyl stearate	22.13187226758552	5385.65903427954	-118.443	355.0	512.0
112-62-9	Methyl oleate	23.96521354447831	6577.875425634346	-83.118	428.0	485.0
112-63-0	Linoleic acid methyl ester	18.192126147621778	3295.1696593713614	-179.295	392.0	458.0
112-66-3	Dodecyl acetate	13.339842529453563	682.200701011904	-310.993	399.0	453.0
112-69-6	Dimethylhexadecylamine	21.878933295120124	5238.6113450707535	-97.15	483.0	671.0
112-70-9	1-Tridecanol	20.094429848049735	3278.8811724235215	-164.15	425.0	570.0
112-71-0	1-Bromotetradecane	22.001200563558108	5112.19942346538	-92.15	447.0	614.0
112-72-1	1-Tetradecanol	20.234887538722376	3398.615597259212	-170.15	440.0	585.0
112-73-2	Diethylene glycol, dibutyl ether	23.684666576747915	6142.781249047283	-22.579	293.0	527.0
112-75-4	Myristyldimethyl-amine	21.859131063320376	5001.214821983068	-91.15	460.0	640.0
112-79-8	trans-9-Octadecenoic acid	27.721812046145303	10624.02860791553	20.858	444.0	635.0
112-80-1	cis-9-Octadecenoic acid	23.184660223804258	5926.368183912053	-125.765	450.0	633.0
112-82-3	1-Bromohexadecane	22.176197030625655	5443.311159837925	-98.15	471.0	644.0
112-85-6	Docosanoic acid	25.94115391618022	7487.387327026622	-125.543	370.0	425.0
112-86-7	cis-13-Docosenoic acid	27.765952602378	9791.220421141072	-51.878	480.0	655.0
112-88-9	1-Octadecene	21.150510500951455	4450.6667262481915	-125.65	454.0	618.0
112-89-0	1-Bromooctadecane	22.323562476577273	5745.410324038743	-103.2	483.0	673.0
112-92-5	1-Octadecanol	20.582577887764476	3836.1067649280803	-193.15	480.0	635.0
112-95-8	Icosane	21.361312166215065	4680.464718528997	-141.05	475.0	652.0
112-96-9	Octadecyl isocyanate	26.2923672204146	8704.828538075177	-20.797	388.0	494.0
115-07-1	Propene	20.62209024796025	1818.1764514703304	-25.57	163.0	238.0
115-10-6	Dimethyl ether	21.739534793590266	2361.439167970974	-17.1	184.0	265.0
115-11-7	2-Methylpropene	20.284761531836626	1994.6143368060923	-38.51	194.0	288.0
115-17-3	Tribromo-acetaldehyde	23.290049543510595	5068.913126302185	-16.136	291.0	448.0
115-18-4	2-Methyl-3-buten-2-ol	23.012426858848304	3605.8551633839547	-54.11	289.0	372.0
115-19-5	2-Methyl-3-butyne-2-ol	20.501319659832717	2375.3652026134014	-112.872	294.0	380.0
115-21-9	Ethyltrichlorosilane	20.843668011459073	3005.264985823039	-49.72	303.0	372.0
115-22-0	3-Hydroxy-3-methyl-2-butanone	22.10730368464327	4016.38075702877	-36.73	317.0	419.0
115-25-3	Octafluorocyclobutane	20.780162714594294	2067.6684540515143	-43.741	233.0	293.0
115-26-4	Bis(dimethylamide)-fluorophosphoric acid	24.54850440023556	6060.864481778927	0.0	312.0	350.0
115-71-9	α-Santalol	19.042793184377498	3141.6102595195885	-164.717	413.0	483.0
115-86-6	Triphenyl phosphate	25.777440116068345	9792.894400503677	0.0	548.0	683.0
115-95-7	Linalyl acetate	22.43859962782326	4768.312944996906	-56.626	328.0	493.0
115-96-8	Tris(2-chloroethyl)-phosphate	16.912487508041266	4414.055623269586	0.0	293.0	445.0
116-02-9	3,3,5-Trimethyl-cyclohexanol	20.96006368790992	3325.4509559293256	-117.677	343.0	473.0
116-11-0	Methyl isopropenyl ether	20.4810799368653	2287.5699356026316	-53.401	281.0	310.0
116-14-3	Tetrafluoroethylene	20.793172320369713	1581.0447256683387	-26.92	142.0	209.0
116-15-4	Hexafluoropropene	22.083287722123345	2443.183241357355	-10.937	232.0	293.0
116-53-0	2-Methylbutanoic acid	22.686449887233135	4080.4110432947487	-83.15	353.0	454.0
116-54-1	Methyl dichloroacetate	21.84144720980618	3659.8208502084562	-61.15	331.0	481.0
116-85-8	1-Amino-4-hydroxy-anthraquinone	34.92694618988763	14384.663541250544	0.0	485.0	523.0
117-47-5	(1-Methylbutyl)-malonic acid diethyl ester	20.17165855206876	3092.233624785424	-158.382	395.0	516.0
117-81-7	Bis(2-ethylhexyl) phthalate	26.000952051045278	8099.469706786671	-82.167	383.0	523.0
117-84-0	Dioctyl phthalate	16.318604760856243	2420.235678320577	-269.309	473.0	523.0
118-55-8	2-Hydroxybenzoic acid phenyl ester	23.479667425918656	6541.945887843266	-38.811	391.0	586.0
118-58-1	Benzyl salicylate	20.034033041060503	5156.105116018592	-83.459	296.0	343.0
118-61-6	Ethyl salicylate	22.98633856974468	5332.388728153122	-39.595	334.0	504.0
118-74-1	Hexachlorobenzene	21.35891747771835	3000.6920518283528	-48.198	353.0	444.0
118-75-2	Tetrachloro-1,4-benzoquinone	34.05677625739425	12706.732942624294	5.275	298.0	398.0
118-93-4	2’-Hydroxyaceto-phenone	20.177668299161475	3153.4639675783214	-126.233	369.0	490.0
118-96-7	sym-Trinitrotoluene	21.65203656005649	5046.921136079	-121.4	353.0	523.0
119-07-3	Octyl, decyl phthalate	25.61197635128579	11529.110335588886	0.0	353.0	411.0
119-33-5	4-Methyl-2-nitrophenol	26.244174114418236	7149.5267137465125	0.0	328.0	354.0
119-36-8	2-Hydroxybenzoic acid, methyl ester	21.245100696571654	4032.4965500946355	-81.032	327.0	496.0
119-43-7	Ethyl 2-phenylbutanoate	9.447575714107359	99.99666541854542	-559.881	297.0	512.0
119-61-9	Benzophenone	21.587909565216606	4902.017153591791	-92.069	474.0	571.0
119-64-2	Tetrahydro-naphthalene	21.70607823218906	4321.544661988364	-55.019	308.0	437.0
119-65-3	Isoquinoline	21.18419732086196	4224.95582250745	-78.901	434.0	566.0
119-91-5	2,2'-Biquinoline	23.311647791682876	8564.835969591326	0.0	469.0	674.0
120-07-0	N,N-Bis(2-hydroxy-ethyl)aniline	24.932920981510915	7798.892551332322	-29.082	418.0	611.0
120-12-7	Anthracene	24.126463578540683	8317.950493335411	44.91	504.0	615.0
120-39-8	2,4,5-Trichloro-phenoxyacetic acid pentyl ester	23.785496777970124	6765.462427990385	-74.102	460.0	573.0
120-50-3	Isobutyl benzoate	23.056222027317048	5435.7586807329035	-38.94	337.0	510.0
120-51-4	Benzyl benzoate	19.675796852292493	3658.331077653289	-147.464	498.0	602.0
120-55-8	Diethylene glycol dibenzoate	29.309559597019348	11744.374410762712	0.0	342.0	395.0
120-57-0	3,4-Methylene-dioxybenzaldehyde	25.486992032438074	7172.75749474973	-16.42	313.0	463.0
120-61-6	Dimethyl terephthalate	23.297555970913756	6028.167773458412	-43.0	413.0	523.0
120-67-2	2-(2,4-Dichlorophenoxy) ethanol	21.649043199435596	4686.589594876361	-112.715	392.0	576.0
120-75-2	2-Methylbenzothiazol	25.18367249813797	6519.654561557991	-21.45	343.0	499.0
120-80-9	1,2-Benzenediol	23.67821933848753	5858.356728020287	-36.084	377.0	518.0
120-82-1	1,2,4-Trichlorobenzene	22.07004785783863	4756.150690535712	-35.15	358.0	517.0
